"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903320","regulation of protein modification by small protein conjugation or removal","71/2383","242/18860",0.293388429752066,2.32199151704741,7.87140247426548,3.47808854578666e-12,8.32097903694e-10,7.15680788347764e-10,"OTUD4/PDCD6/NDFIP2/COPS3/TOLLIP/TCF25/MAPK9/CUL3/RBX1/COPS4/BEX1/UBE2N/VCP/PINK1/PRKCE/COPS6/PRKCG/SAE1/VPS28/NDFIP1/STUB1/HUWE1/UBE2V2/PHF23/UBE3A/COPS8/BEX4/DERL1/ITCH/UBE2L3/PPIA/GPS1/HERPUD1/COPS5/TBC1D7/CDK5/GSK3B/COMMD1/BEX2/PARK7/ABL1/WDR48/BAG2/HSP90AB1/TRAF6/COPS7A/DCUN1D5/HDAC8/MYCBP2/RCHY1/UBQLN1/UBB/ATG5/PARP10/AIMP2/DCUN1D4/SASH1/TSPYL5/WNK1/HDAC4/SQSTM1/PLAA/AKT1/RELA/SENP2/UBE2S/DNAJA3/FBXW7/PSMD10/BIRC7/UBXN2A",71
"GO:0048193","Golgi vesicle transport","85/2383","319/18860",0.266457680250784,2.10885096497263,7.59598719428003,8.41383568891570e-12,1.93550581751557e-09,1.66471315836968e-09,"RABEP1/PDCD6/CUL3/GOLGA5/TRAPPC11/BCAP29/EXOC1/RAB14/RABIF/VCP/VTI1A/PREPL/NAPA/TRAPPC2L/RER1/COPE/MACF1/SCAMP1/RABGGTA/SEC24A/SORT1/USO1/NAPG/SNAP23/AP1AR/PPP6C/COPB1/MPPE1/MYO5A/EXOC5/YWHAE/VPS13C/RAB6A/EXOC6/YIPF5/ARF4/RAB1A/ARFRP1/YKT6/COPG2/GOPC/SEC23B/ARL8B/STX17/COMMD1/GABARAPL2/RAB11A/SNX8/ZW10/VAPA/TFG/MIA3/YIF1B/COG8/TMED2/GOSR2/USE1/STXBP5/KLHL12/GOLT1B/RAB2A/TRAPPC2/OPTN/ARF3/SURF4/SNX12/EXOC2/VAMP7/SEC31B/TRAPPC12/CNST/SNX2/AP1G2/SEC23A/SPTBN1/LYPLAL1/ARL3/TMED3/COPZ1/TRAPPC1/AKT1/SCFD1/AP3S2/VAMP4/NSF",85
"GO:0010506","regulation of autophagy","95/2383","377/18860",0.251989389920424,1.99434322026824,7.41656898840508,1.60866257139904e-11,3.56348549612506e-09,3.0649255307708e-09,"ATP6V0A1/ATP6V0D1/MOAP1/CSNK2A1/ATP6V1B2/ATP6V1A/BECN1/EXOC7/VPS35/RBX1/SLC25A4/MTDH/EXOC1/SCOC/UCHL1/DNM1L/CTTN/ATP6V1D/CISD1/PINK1/TRIM23/RAB3GAP2/BTRC/CALCOCO2/FOXO3/IL4/SNCA/MAPT/STUB1/ATP6V0C/HUWE1/VDAC1/KAT5/XPA/PHF23/SLC25A5/ATP6V1C1/VPS13C/ATP6V1E1/GAPDH/RRAGA/ATP6V1G2/PRKAA1/TSC2/TLK2/CDC37/MAPK8/USP7/CAPNS1/TRIM27/CDK5/GSK3B/UBR4/HERC1/PARK7/ABL1/CSNK1A1/ATP6V0E1/ELAVL1/RRAGB/SLC7A5/PIP4K2B/OPTN/SESN2/PAFAH1B2/LRSAM1/SNX4/MAP3K7/UBQLN1/ATG5/PIK3R4/C9orf72/RAB3GAP1/SNX32/LEPR/ATP6V0B/WDR41/ATG12/WNK1/SMCR8/SH3GLB1/SQSTM1/ATP6V1H/SESN1/STK11/AKT1/SCFD1/FBXW7/POLDIP2/HMGB1/MCL1/WDR6/BCL2/PARL/RHEB",95
"GO:0007005","mitochondrion organization","102/2383","417/18860",0.244604316546763,1.93589484266552,7.34956404925597,1.91117345300584e-11,4.08240300800998e-09,3.51124235520284e-09,"NDUFS1/CXADR/SAMM50/NDUFS2/MOAP1/GDAP1/SLC25A46/VPS35/SLC25A4/GHITM/IMMT/MTX2/AIFM1/NDUFC2/TMEM14A/NDUFS3/DNM1L/UQCRFS1/RAP1GDS1/COA3/MTCH2/PINK1/UQCC1/SLC30A9/EIF2S1/IGF1/ATAD3A/BCS1L/DAP3/SNCA/PRMT6/MAPT/MFF/NDUFAF7/FIS1/NDUFA13/HUWE1/ARMCX3/STOML2/MYO19/TIMM50/APOO/SLC25A5/MLLT11/VPS13C/NDUFS4/NDUFAF5/SCO1/ATF2/PRKAA1/AFG3L2/FUNDC1/LMNA/GSK3B/TMEM242/NDUFAF4/TOMM22/NDUFS6/AGTPBP1/PARK7/PHB2/TTC19/VDAC2/APOOL/SCO2/SSBP1/NDUFA6/TMEM70/LYRM2/TIMM8B/NDUFAF1/SESN2/PTCD2/TACO1/LYRM7/HSPA9/BLOC1S2/PANK2/SLIRP/TMEM135/COA1/SQSTM1/FASTKD3/PRDX3/CASP6/AGK/TOMM20/MTX1/AKT1/TIMM22/MTCH1/DNAJA3/POLDIP2/MCL1/TIMM10/PSMD10/MFN2/MFN1/BCL2/IFI6/PLAUR/PARL",102
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis","31/2383","68/18860",0.455882352941176,3.60803238626546,8.19338222112961,2.22143932786646e-11,4.58152711033424e-09,3.94053502551121e-09,"NDUFS1/NDUFB10/NDUFS2/NDUFA9/NDUFV1/NDUFC2/NDUFS3/NDUFA8/DNAJC30/NDUFB6/NDUFA10/NDUFB2/NDUFA13/NDUFAB1/SDHB/STOML2/NDUFV2/NDUFS4/NDUFA11/NDUFB7/NDUFS6/NDUFB8/NDUFA6/NDUFB3/NDUFB5/NDUFA2/NDUFB11/NDUFV3/NDUFB9/SDHA/NDUFA1",31
"GO:0006163","purine nucleotide metabolic process","108/2383","454/18860",0.237885462555066,1.88271918748995,7.24024170984358,3.00227476040652e-11,5.98553511399713e-09,5.14811114179181e-09,"NDUFS1/GOT1/NDUFB10/H6PD/MDH1/NDUFS2/NDUFA9/MDH2/PFKM/ATP6V1B2/ATP6V1A/PRPS1/GMPR2/NME5/CACNB4/NDUFV1/HINT1/NDUFC2/VCP/UCHL1/NDUFS3/DNM1L/SLC25A11/MTCH2/PINK1/PDE1A/NDUFA8/IGF1/IL4/PGAM1/ZBTB20/DNAJC30/NDUFB6/NDUFA10/PRKAG2/NDUFB2/FIS1/ALDOA/ITPA/LDHB/NDUFA13/ATP6V0C/NDUFAB1/PRPSAP2/SDHB/STOML2/AK5/NDUFV2/ADPGK/NDUFS4/HPRT1/NDUFA11/PDE7A/GAPDH/GPI/EIF6/SLC25A12/DLG1/TPI1/PRKAA1/ENO2/HSPA8/NNT/GIT1/ADK/NDUFB7/PFKP/NME1/NDUFS6/MPP1/NDUFB8/RAN/PKM/GPD1/RORA/PSEN1/COX11/NDUFA6/BPGM/IDO1/PRKAG1/NDUFB3/RAB23/ATP1B1/PARP10/DDIT4/NDUFB5/ADCY9/ME1/NDUFA2/ADSL/NDUFB11/HDAC4/PPP2CA/INSR/HK1/NMNAT2/NDUFV3/PARG/NDUFB9/SDHA/ME2/GMPS/SARM1/SRC/MFN1/NDUFA1/TALDO1",108
"GO:0072655","establishment of protein localization to mitochondrion","45/2383","129/18860",0.348837209302326,2.76083498423914,7.63159495054567,6.14144367796564e-11,1.1849024076746e-08,1.01912513596666e-08,"SAMM50/MOAP1/GDAP1/PIN1/TIMM17A/MTX2/TIMM23/AIFM1/MTCH2/PINK1/DNAJC19/BCS1L/MAPT/SAE1/MFF/FIS1/NDUFA13/HUWE1/TIMM50/UBE2L3/NPEPPS/PRKAA1/MAPK8/MICALL2/TIMM23B/TOMM22/GRPEL1/PMPCA/TIMM8B/BAG4/UBE2D3/SH3GLB1/PMPCB/HK1/AGK/TOMM20/MTX1/AKT1/TIMM22/MTCH1/UBL5/FBXW7/TIMM10/MFN2/PARL",45
"GO:0009150","purine ribonucleotide metabolic process","91/2383","364/18860",0.25,1.97859840537138,7.16966011147649,6.79772278541845e-11,1.26652219549376e-08,1.08932566625507e-08,"NDUFS1/NDUFB10/NDUFS2/NDUFA9/PFKM/ATP6V1B2/ATP6V1A/GMPR2/NME5/CACNB4/NDUFV1/HINT1/NDUFC2/VCP/UCHL1/NDUFS3/DNM1L/MTCH2/PINK1/PDE1A/NDUFA8/IGF1/IL4/PGAM1/ZBTB20/DNAJC30/NDUFB6/NDUFA10/PRKAG2/NDUFB2/FIS1/ALDOA/ITPA/NDUFA13/ATP6V0C/NDUFAB1/SDHB/STOML2/AK5/NDUFV2/ADPGK/NDUFS4/HPRT1/NDUFA11/PDE7A/GAPDH/GPI/EIF6/DLG1/TPI1/PRKAA1/ENO2/HSPA8/GIT1/ADK/NDUFB7/PFKP/NME1/NDUFS6/MPP1/NDUFB8/RAN/PKM/GPD1/RORA/PSEN1/COX11/NDUFA6/BPGM/PRKAG1/NDUFB3/RAB23/ATP1B1/DDIT4/NDUFB5/ADCY9/NDUFA2/ADSL/NDUFB11/HDAC4/PPP2CA/INSR/HK1/NDUFV3/PARG/NDUFB9/SDHA/GMPS/SRC/MFN1/NDUFA1",91
"GO:0019693","ribose phosphate metabolic process","96/2383","392/18860",0.244897959183673,1.93821884607809,7.13870661121485,6.98800074423912e-11,1.26652219549376e-08,1.08932566625507e-08,"NDUFS1/NDUFB10/NDUFS2/NDUFA9/PFKM/ATP6V1B2/ATP6V1A/PRPS1/GMPR2/NME5/CACNB4/NDUFV1/HINT1/NDUFC2/VCP/UCHL1/NDUFS3/DNM1L/MTCH2/PINK1/PDE1A/NDUFA8/IGF1/IL4/PGAM1/ZBTB20/DNAJC30/NDUFB6/NDUFA10/PRKAG2/NDUFB2/UPRT/FIS1/ALDOA/ITPA/NDUFA13/ATP6V0C/NDUFAB1/PRPSAP2/SDHB/STOML2/AK5/NDUFV2/ADPGK/NDUFS4/HPRT1/NDUFA11/PDE7A/GAPDH/GPI/EIF6/DLG1/TPI1/PRKAA1/ENO2/HSPA8/DHODH/GIT1/ADK/NDUFB7/PFKP/NME1/NDUFS6/MPP1/NDUFB8/RAN/PKM/GPD1/RORA/PSEN1/COX11/NDUFA6/BPGM/PRKAG1/NDUFB3/RAB23/ATP1B1/DDIT4/NDUFB5/ADCY9/NDUFA2/ADSL/NDUFB11/HDAC4/PPP2CA/INSR/HK1/NDUFV3/PARG/NDUFB9/SDHA/CMPK1/GMPS/SRC/MFN1/NDUFA1",96
"GO:0009259","ribonucleotide metabolic process","94/2383","385/18860",0.244155844155844,1.93234545563543,7.02906048057089,1.31477052446817e-10,2.31283603142474e-08,1.98925187401732e-08,"NDUFS1/NDUFB10/NDUFS2/NDUFA9/PFKM/ATP6V1B2/ATP6V1A/GMPR2/NME5/CACNB4/NDUFV1/HINT1/NDUFC2/VCP/UCHL1/NDUFS3/DNM1L/MTCH2/PINK1/PDE1A/NDUFA8/IGF1/IL4/PGAM1/ZBTB20/DNAJC30/NDUFB6/NDUFA10/PRKAG2/NDUFB2/UPRT/FIS1/ALDOA/ITPA/NDUFA13/ATP6V0C/NDUFAB1/SDHB/STOML2/AK5/NDUFV2/ADPGK/NDUFS4/HPRT1/NDUFA11/PDE7A/GAPDH/GPI/EIF6/DLG1/TPI1/PRKAA1/ENO2/HSPA8/DHODH/GIT1/ADK/NDUFB7/PFKP/NME1/NDUFS6/MPP1/NDUFB8/RAN/PKM/GPD1/RORA/PSEN1/COX11/NDUFA6/BPGM/PRKAG1/NDUFB3/RAB23/ATP1B1/DDIT4/NDUFB5/ADCY9/NDUFA2/ADSL/NDUFB11/HDAC4/PPP2CA/INSR/HK1/NDUFV3/PARG/NDUFB9/SDHA/CMPK1/GMPS/SRC/MFN1/NDUFA1",94
"GO:0015986","proton motive force-driven ATP synthesis","32/2383","76/18860",0.421052631578947,3.33237626167811,7.74807203145959,1.38283224817991e-10,2.36306276467544e-08,2.032451487776e-08,"NDUFS1/NDUFB10/NDUFS2/NDUFA9/NDUFV1/NDUFC2/NDUFS3/NDUFA8/DNAJC30/NDUFB6/NDUFA10/NDUFB2/NDUFA13/ATP6V0C/NDUFAB1/SDHB/STOML2/NDUFV2/NDUFS4/NDUFA11/NDUFB7/NDUFS6/NDUFB8/NDUFA6/NDUFB3/NDUFB5/NDUFA2/NDUFB11/NDUFV3/NDUFB9/SDHA/NDUFA1",32
"GO:0009145","purine nucleoside triphosphate biosynthetic process","41/2383","116/18860",0.353448275862069,2.79732878000781,7.38427166675748,2.71059644028888e-10,4.50335480815773e-08,3.87329965020227e-08,"NDUFS1/NDUFB10/NDUFS2/NDUFA9/NME5/NDUFV1/NDUFC2/VCP/NDUFS3/PINK1/NDUFA8/IL4/DNAJC30/NDUFB6/NDUFA10/PRKAG2/NDUFB2/ALDOA/NDUFA13/ATP6V0C/NDUFAB1/SDHB/STOML2/NDUFV2/NDUFS4/NDUFA11/ADK/NDUFB7/NME1/NDUFS6/NDUFB8/COX11/NDUFA6/NDUFB3/NDUFB5/NDUFA2/NDUFB11/NDUFV3/NDUFB9/SDHA/NDUFA1",41
"GO:0006754","ATP biosynthetic process","38/2383","104/18860",0.365384615384615,2.89179766938894,7.35704689465755,4.0124617418719e-10,6.48609018327995e-08,5.57863457539913e-08,"NDUFS1/NDUFB10/NDUFS2/NDUFA9/NDUFV1/NDUFC2/VCP/NDUFS3/PINK1/NDUFA8/IL4/DNAJC30/NDUFB6/NDUFA10/PRKAG2/NDUFB2/ALDOA/NDUFA13/ATP6V0C/NDUFAB1/SDHB/STOML2/NDUFV2/NDUFS4/NDUFA11/NDUFB7/NDUFS6/NDUFB8/COX11/NDUFA6/NDUFB3/NDUFB5/NDUFA2/NDUFB11/NDUFV3/NDUFB9/SDHA/NDUFA1",38
"GO:0051656","establishment of organelle localization","95/2383","400/18860",0.2375,1.87966848510281,6.76262742136482,5.11786221828728e-10,8.0552457704148e-08,6.92825281461772e-08,"KIFAP3/PDCD6/PAFAH1B1/STAM/DCTN2/YWHAZ/CUL3/TOR1A/SNAP25/EXOC7/BBS7/TRAPPC11/MKKS/TACC1/CADPS/FGR/EXOC1/UCHL1/DNM1L/CDC42/PINK1/TRAPPC2L/LRPPRC/ACTR10/SYNJ1/SNCA/MAPT/AP3M2/SNAP23/AP1AR/PPP6C/KAT5/ARMCX3/C17orf75/MYO5A/EXOC5/MYO19/DNM3/KIF1B/CLASP2/RAB6A/EXOC6/KIF5C/EIF6/CHMP2A/RAB1A/DYNC1H1/DLG1/YKT6/COPG2/COPS5/NEFL/LMNA/CDK5/DYNC1I1/MAP4/LSG1/CFL1/RAB11A/ZW10/AGTPBP1/TFG/RAN/NUMA1/TMED2/PSEN1/KLHL12/TUBA1A/TRAPPC2/MAP1B/SNF8/BBS5/CBL/MARK1/BCCIP/NR4A3/UNC13C/SNX4/EXOC2/HSBP1/UBB/VAMP7/BLOC1S2/TRAPPC12/KIF3A/PCM1/STK11/RAB7A/IL13RA2/TRAPPC1/BLOC1S4/AP3S2/NEFH/LAT2/SUN1",95
"GO:0016050","vesicle organization","95/2383","401/18860",0.236907730673317,1.87498103252151,6.73517711185422,5.89097844108943e-10,9.03434411696305e-08,7.77036751460298e-08,"AP1S2/PDCD6/PAFAH1B1/ATP6V0A1/ATP6V0D1/STAM/AP2M1/ATP6V1B2/CUL3/ATP6V1A/SNAP25/CHMP2B/TRAPPC11/RAB14/VTI1A/ATP6V1D/SNX19/ATP6AP2/TRAPPC2L/SYT7/CHMP3/SYNJ1/AGFG2/SEC24A/SNCA/SORT1/STX7/USO1/VPS28/VTA1/AP3M2/SNAP23/STX11/ATP6V0C/PPP6C/DNM3/ATP6V1C1/ATP6V1E1/SNAP91/YIPF5/CHMP5/CHMP2A/RAB1A/DOC2A/ATP6V1G2/ATP6AP1/SEC23B/ARL8B/STX17/MICALL2/UBR4/CORO1A/RAB11A/OSBP/VAPA/TFG/MIA3/TMED2/GOSR2/KLHL12/RAB2A/TRAPPC2/PIP4K2B/SNF8/SURF4/SNX10/VPS16/SYT8/CLCN3/VAMP7/C9orf72/BLOC1S2/SYT13/PLEKHA3/SEC31B/TRAPPC12/SLC17A7/AP1S1/ANXA2/ATP6V0B/SEC23A/STX12/CHMP4B/SQSTM1/ATP6V1H/RAB7A/ZDHHC15/CREB1/TRAPPC1/RPH3AL/BLOC1S4/AP3S2/ZNRF1/VAMP4/BCL2",95
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process","40/2383","115/18860",0.347826086956522,2.75283256399496,7.17016106266877,7.72795585792702e-10,1.15552259965654e-07,9.93855796781299e-08,"NDUFS1/NDUFB10/NDUFS2/NDUFA9/NME5/NDUFV1/NDUFC2/VCP/NDUFS3/PINK1/NDUFA8/IL4/DNAJC30/NDUFB6/NDUFA10/PRKAG2/NDUFB2/ALDOA/NDUFA13/ATP6V0C/NDUFAB1/SDHB/STOML2/NDUFV2/NDUFS4/NDUFA11/NDUFB7/NME1/NDUFS6/NDUFB8/COX11/NDUFA6/NDUFB3/NDUFB5/NDUFA2/NDUFB11/NDUFV3/NDUFB9/SDHA/NDUFA1",40
"GO:0007033","vacuole organization","71/2383","270/18860",0.262962962962963,2.08119239676101,6.80498936371,8.14809079794419e-10,1.18862758689035e-07,1.02232913297955e-07,"ATP6V0A1/MOAP1/YWHAZ/ATP6V1A/CHMP2B/BECN1/ATG7/VPS35/RBX1/RAB14/ATP6V1D/PINK1/RAB3GAP2/ATP6AP2/BTRC/SYT7/CHMP3/GABARAPL1/VMA21/ATP6V0C/PHF23/RAB5A/CHMP5/RRAGA/CHMP2A/RAB1A/HEXA/ATF2/MAP1LC3B/PRKAA1/ATP6AP1/MBTPS1/USP7/ARL8B/STX17/GABARAPL2/CORO1A/MTMR3/ATG4B/UBE3C/CSNK1A1/ELAVL1/TRAF6/PSEN1/ACP2/PIP4K2B/RAB23/LRSAM1/SNX4/UBQLN1/VPS16/ATG5/C9orf72/RAB3GAP1/HSD17B1/ANXA2/FNIP1/ATP6V0B/ATG12/SMCR8/STX12/MCOLN1/SH3GLB1/CHMP4B/ATP6V1H/RAB7A/SCFD1/TMEM106B/MFN2/UBXN2A/RHEB",71
"GO:0000209","protein polyubiquitination","76/2383","300/18860",0.253333333333333,2.004979717443,6.67284779509013,1.32354634848282e-09,1.88479302625613e-07,1.62109548998385e-07,"FBXO9/OTUD4/ANAPC5/TCF25/CUL3/RNF14/RBX1/UBE2D2/UBE2N/BTRC/CDC27/UBL7/DZIP3/CUL4B/STAMBPL1/UBE2B/TRAF7/STUB1/HUWE1/SKP1/UBE2V2/CDC16/YWHAE/UBE2H/FBXO22/UBE3A/UBE2E3/ITCH/UBE2Q1/UBE2L3/MKRN4P/KBTBD2/PPIA/NPEPPS/PRKAA1/TPP2/CBFB/ANAPC7/TRIM27/UBR5/LNPEP/UBR4/ANAPC13/DDA1/ERCC8/RC3H2/MKRN1/UBE3C/TRAF6/RNF170/RUSC1/WDR77/CBL/MYCBP2/SESN2/LRSAM1/PARP10/ANAPC16/UBE2NL/UBE2D3/TRIM2/SASH1/UBE2G1/SQSTM1/UBE2K/TRIM3/UBE2T/PLAA/AKT1/CUL5/UBE2S/ZNRF1/UBE4B/DUSP22/BCL2/KBTBD7",76
"GO:0051258","protein polymerization","74/2383","291/18860",0.254295532646048,2.01259494154615,6.6201872039611,1.81769002699802e-09,2.52828001197097e-07,2.17455352801453e-07,"MKKS/CTTN/ARPC5L/PINK1/CDC42EP5/STMN1/PRKCE/CHMP3/STMN2/PAK1/MYADM/SNCA/MAPT/ORC4/ZNF207/RICTOR/TUBGCP4/CLIP1/ARHGEF7/CKAP5/NAV3/CLASP2/AKAP9/RANBP9/C15orf62/CHMP2A/DLG1/DIAPH1/MTPN/CAMSAP1/SPTAN1/TUBGCP5/TMOD1/GIT1/MICALL2/TUBG1/NEFL/MAP4/CORO1A/CFL1/FHDC1/TMOD2/ABL1/NUMA1/TBCD/MAPRE3/ARPC4/TUBA1A/RDX/MAP1B/BAG4/CCDC57/RAC1/BLOC1S2/ARFGEF1/CAPZB/TUBGCP3/SPTBN1/CHMP4B/PPP2CA/UBE2K/NIN/LATS1/UBE2S/DRG1/PFN2/CLIP3/ARPC5/TUBGCP2/HAUS2/TPPP/CAMSAP2/CCL21/EVL",74
"GO:0006090","pyruvate metabolic process","43/2383","132/18860",0.325757575757576,2.57817367972634,6.91955780827641,1.87503677393033e-09,2.54877157838121e-07,2.19217816129128e-07,"DLD/PFKM/DLAT/PDK3/PDHA1/UCHL1/MTCH2/PDHB/IGF1/PGAM1/ZBTB20/PRKAG2/ALDOA/LDHB/ADPGK/MPC2/GAPDH/GPI/EIF6/TPI1/PRKAA1/ENO2/GIT1/PFKP/BCKDK/RAN/PDK2/PKM/GPD1/PSEN1/BPGM/PRKAG1/SRR/PDP1/ME3/DDIT4/ME1/HDAC4/PPP2CA/INSR/HK1/ME2/SRC",43
"GO:0051648","vesicle localization","61/2383","223/18860",0.273542600896861,2.16492381574268,6.65494136828787,2.42767180927819e-09,3.22664557584285e-07,2.77521219460643e-07,"KIFAP3/PDCD6/PAFAH1B1/STAM/DCTN2/CUL3/TOR1A/SNAP25/SYN2/EXOC7/BBS7/TRAPPC11/MKKS/CADPS/EXOC1/PINK1/TRAPPC2L/SYNJ1/SNCA/USO1/AP3M2/SNAP23/AP1AR/PPP6C/SYNDIG1/C17orf75/MYO5A/EXOC5/DNM3/KIF1B/CLASP2/EXOC6/KIF5C/SYN1/CDH2/CHMP2A/RAB1A/NRXN1/YKT6/COPS5/CDK5/DYNC1I1/RAB11A/TFG/TMED2/PSEN1/KLHL12/TRAPPC2/SNF8/BBS5/UNC13C/EXOC2/BLOC1S2/PTEN/TRAPPC12/KIF3A/STK11/RAB7A/TRAPPC1/BLOC1S4/AP3S2",61
"GO:0140238","presynaptic endocytosis","31/2383","80/18860",0.3875,3.06682752832564,7.04504412313139,3.10954748752109e-09,4.04308772236166e-07,3.47742759073583e-07,"AP2M1/TOR1A/AMPH/AP2S1/SH3GL2/SYT7/SYNJ1/SNCA/CALM1/CLTA/AP3M2/DNM3/FCHO2/AP2A2/NECAP1/CDK5/ATP8A1/PARK7/ITSN1/ACTB/AAK1/RAC1/DNAJC6/SNCG/CANX/SNCB/SLC17A7/CLTB/AP3S2/VAMP4/RAB27B",31
"GO:0072522","purine-containing compound biosynthetic process","70/2383","273/18860",0.256410256410256,2.0293316978168,6.51499822188046,3.41055935917153e-09,4.34011819727765e-07,3.73290113959043e-07,"NDUFS1/NDUFB10/NDUFS2/ACOT7/NDUFA9/DLD/PRPS1/DLAT/PANK3/NME5/NDUFV1/NDUFC2/PDK3/VCP/PDHA1/NDUFS3/PINK1/NDUFA8/PDHB/TECR/IL4/DIP2A/DNAJC30/NDUFB6/SNCA/ACSL6/NDUFA10/PRKAG2/NDUFB2/ALDOA/NDUFA13/ATP6V0C/NDUFAB1/PRPSAP2/MLYCD/SDHB/STOML2/AK5/NDUFV2/NDUFS4/ACLY/MPC2/HPRT1/NDUFA11/ADK/NDUFB7/NME1/NDUFS6/BCKDK/NDUFB8/PDK2/COX11/NDUFA6/PPCS/IDO1/NDUFB3/PDP1/PARP10/PANK2/NDUFB5/ADCY9/NDUFA2/ADSL/NDUFB11/NMNAT2/NDUFV3/NDUFB9/SDHA/GMPS/NDUFA1",70
"GO:0009201","ribonucleoside triphosphate biosynthetic process","40/2383","121/18860",0.330578512396694,2.61632846991257,6.78314940300023,4.22346877838115e-09,5.26261807572868e-07,4.52633594735717e-07,"NDUFS1/NDUFB10/NDUFS2/NDUFA9/NME5/NDUFV1/NDUFC2/VCP/NDUFS3/PINK1/NDUFA8/IL4/DNAJC30/NDUFB6/NDUFA10/PRKAG2/NDUFB2/ALDOA/NDUFA13/ATP6V0C/NDUFAB1/SDHB/STOML2/NDUFV2/NDUFS4/NDUFA11/NDUFB7/NME1/NDUFS6/NDUFB8/COX11/NDUFA6/NDUFB3/NDUFB5/NDUFA2/NDUFB11/NDUFV3/NDUFB9/SDHA/NDUFA1",40
"GO:0032984","protein-containing complex disassembly","68/2383","264/18860",0.257575757575758,2.03855593280688,6.46255669718642,4.65828072422372e-09,5.6859544921596e-07,4.8904442318542e-07,"KLC1/RNF14/CHMP2B/BECN1/TAOK1/CLTC/ACTN2/ASPH/DSTN/VCP/SMARCA4/NAPA/ATXN7/CALCOCO2/STMN1/EEF2K/ELP6/CHMP3/GABARAPL1/STMN2/SYNJ1/SET/KIF2A/CALM1/VTA1/WDR1/PHF23/CKAP5/SNX14/NAV3/CLASP2/CHMP5/CHMP2A/MAP1LC3B/HSPA8/IGF1R/GFM2/MTPN/SPTAN1/TMOD1/STX17/GABARAPL2/CFL1/TMOD2/APEH/SMARCD2/RDX/MAP1B/DNAJC6/UBQLN1/VPS16/ATG5/PIK3R4/IRAK3/DDIT4/CAPZB/ATG12/WNK1/SMCR8/MCOLN1/SPTBN1/CHMP4B/INSR/OGFOD1/CCSAP/GSPT1/NSF/CAMSAP2",68
"GO:1901293","nucleoside phosphate biosynthetic process","80/2383","332/18860",0.240963855421687,1.90708280035796,6.34138299311964,5.90335547023444e-09,7.06159381349443e-07,6.07362067011278e-07,"NDUFS1/NDUFB10/NDUFS2/ACOT7/NDUFA9/DLD/FLAD1/PRPS1/DLAT/CMAS/PANK3/NME5/NDUFV1/NDUFC2/PDK3/VCP/PDHA1/NDUFS3/PINK1/NDUFA8/PDHB/TECR/IL4/DIP2A/DNAJC30/NDUFB6/SNCA/ACSL6/NDUFA10/PRKAG2/NDUFB2/UPRT/ALDOA/NDUFA13/ATP6V0C/NDUFAB1/PRPSAP2/MLYCD/SDHB/STOML2/AK5/NDUFV2/NDUFS4/ACLY/MPC2/HPRT1/NDUFA11/DHODH/ADK/NDUFB7/NME1/NDUFS6/BCKDK/NDUFB8/PDK2/COX11/NDUFA6/PPCS/IDO1/NDUFB3/PDP1/AK6/PARP10/PANK2/NDUFB5/ADCY9/ME1/NDUFA2/ADSL/NDUFB11/HK1/NMNAT2/NDUFV3/UGP2/NDUFB9/SDHA/CMPK1/GMPS/NDUFA1/MPI",80
"GO:0099173","postsynapse organization","64/2383","245/18860",0.261224489795918,2.06743343581663,6.39550149531956,7.26980720555302e-09,8.52563076400247e-07,7.33282720609651e-07,"RTN4/GPHN/PAFAH1B1/CHMP2B/VPS35/ACTN2/FGFR1/GLRB/CDC42/CTTN/GAP43/UBE2M/RER1/EEF2K/SH3GL2/DIP2A/LRRC4/CNKSR2/SYNDIG1/DHX36/NAE1/CAPRIN1/LRP8/DOCK10/ARF4/NRP1/LAMA5/ARHGAP44/CDH2/NRXN1/DLG1/IGF1R/NRCAM/GIT1/EPHA4/NEFL/CDK5/CFL1/ABL1/ITSN1/PRNP/MAPRE3/PSEN1/ACTB/ARF1/MAP1B/CPNE6/MARK1/RAC1/STK38/FARP1/PTEN/NRP2/CRIPT/ZMYND8/NEDD9/INSR/ADAM10/LATS1/GNA13/ZDHHC15/AKT1/DNAJA3/NEFH",64
"GO:0036465","synaptic vesicle recycling","32/2383","87/18860",0.367816091954023,2.91104133204065,6.79430669294556,7.88619298077705e-09,9.07063850346683e-07,7.80158402774442e-07,"AP2M1/TOR1A/AMPH/AP2S1/SH3GL2/SYT7/SYNJ1/SNCA/CLTA/AP3M2/DNM3/FCHO2/RAB5A/AP2A2/GIT1/CDK5/ATP8A1/PARK7/ITSN1/ACTB/RAC1/DNAJC6/SNCG/CANX/SNCB/SLC17A7/RAB7A/PLAA/CLTB/AP3S2/VAMP4/RAB27B",32
"GO:0097401","synaptic vesicle lumen acidification","13/2383","18/18860",0.722222222222222,5.71595094885066,7.61244753862607,9.37020474391885e-09,1.03865295448619e-06,8.93337144567273e-07,"ATP6V0A1/ATP6V0D1/ATP6V1B2/ATP6V1A/ATP6V1D/ATP6AP2/ATP6V0C/ATP6V1C1/ATP6V1E1/ATP6V1G2/ATP6AP1/CLCN3/SLC17A7",13
